 # Gamma=   0.10000000000000001     
 # Omega 1=    1.0000000000000000   
 # Environment =    1.0000000000000000      , Cutoff =   20.000000000000000     
 # Numero de oscilladores         1000
 # Time =   200.00000000099999     
 # Datos: Temp   dispX dispP
  0.50000000000000000       0.65109287078087730       0.79894610638357677     
   1.0000000000000000        1.0806552287533706        1.1944267250160352     
   1.5000000000000000        1.5546838269665162        1.6474029601832436     
   2.0000000000000000        2.0413389853066706        2.1195118690950943     
   2.5000000000000000        2.5332418701663815        2.6006520543220226     
   3.0000000000000000        3.0278161081310411        3.0869151050439623     
   3.5000000000000000        3.5239325587237302        3.5764222506198662     
   4.0000000000000000        4.0210192309973163        4.0681362541081922     
   4.5000000000000000        4.5187556379881588        4.5614278870991303     
   5.0000000000000000        5.0169483409191900        5.0558891156237582     
   5.5000000000000000        5.5154737041810016        5.5512420867382692     
   6.0000000000000000        6.0142490302750433        6.0472904230612858     
   6.5000000000000000        6.5132169187354103        6.5438911944185438     
   7.0000000000000000        7.0123362845979544        7.0409378486761280     
   7.5000000000000000        7.5115769485022756        7.5383493412938263     
   8.0000000000000000        8.0109162448239655        8.0360629590262551     
   8.5000000000000000        8.5103368212179866        8.5340294403325441     
   9.0000000000000000        9.0098251684528936        9.0322095741742086     
   9.5000000000000000        9.5093706126567561        9.5305717784591337     
   10.000000000000000        10.008964608781898        10.029090343838837     
   10.500000000000000        10.508600235255484        10.527744139118868     
   11.000000000000000        11.008271826022906        11.026515642960280     
   11.500000000000000        11.507974698302451        11.525390210070771     
   12.000000000000000        12.007704948218857        12.024355508434102     
   12.500000000000000        12.507459295362237        12.523401082984604     
   13.000000000000000        13.007234963134682        13.022518013913565     
   13.500000000000000        13.507029585628533        13.521698646598541     
   14.000000000000000        14.006841134418812        14.020936376307210     
   14.500000000000000        14.506667860472996        14.520225475194030     
   15.000000000000000        15.006508247658136        15.019560952246012     
