0.05	0.4846841010231378	0.5776178004213011
0.1	0.4704740000858707	0.6517787598907112
0.15000000000000002	0.4572459120032213	0.722741205672913
0.2	0.44489447693679346	0.790731398394966
0.25	0.43332938898969775	0.8559488148823806
0.3	0.4224727481381421	0.9185703728929501
0.35000000000000003	0.41225695913756455	0.9787538434718138
0.4	0.40262304883662314	1.0366406324351354
0.45	0.3935193069647329	1.0923580667735269
0.5	0.3849001794597505	1.146021288762664
0.55	0.376725360753317	1.1977348364336293
0.6000000000000001	0.36895904412608316	1.2475939711946515
0.6500000000000001	0.36156929863691945	1.2956858000313485
0.7000000000000001	0.3545275481508886	1.3420902296089228
0.7500000000000001	0.34780813328981774	1.386880781887957
0.8	0.34138794116522253	1.4301252949262013
0.8500000000000001	0.3352460908533168	1.4718865279260147
0.9000000000000001	0.3293636649719833	1.5122226859763923
